© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
OLIG2	 	transcription regulator	 	 	4.87E-02	S100B	 
FES	 	kinase	 	 	4.87E-02	ITGA4	 
DRD4	 	G-protein coupled receptor	 	 	4.87E-02	GNAS	 
SLC7A11-AS1	 	other	 	 	4.87E-02	JUN	 
miR-9-3p (and other miRNAs w/seed UAAAGCU)	 	mature microRNA	 	 	4.87E-02	CAMTA1	 
miR-320b (and other miRNAs w/seed AAAGCUG)	 	mature microRNA	 	 	4.87E-02	VIM	 
miR-3118 (and other miRNAs w/seed GUGACUG)	 	mature microRNA	 	 	4.87E-02	PUM2	 
WIF1	 	other	 	 	4.87E-02	MALAT1	 
ATP2B2	 	transporter	 	 	4.87E-02	XBP1	 
MAGED1	 	transcription regulator	 	 	4.87E-02	JUN	 
ETV3	 	transcription regulator	 	 	4.87E-02	MYC	 
AATF	 	transcription regulator	 	 	4.87E-02	JUN	 
TRAT1	 	kinase	 	 	4.87E-02	CD69	 
TRPC3	 	ion channel	 	 	4.87E-02	S100B	 
PTPRR	 	phosphatase	 	 	4.87E-02	JUN	 
ADCY5	 	enzyme	 	 	4.87E-02	GNAS	 
TRIM33	 	transcription regulator	 	 	4.87E-02	MYC	 
TDG	 	enzyme	 	 	4.87E-02	MYC	 
PSMD4	 	other	 	 	4.87E-02	CD69	 
STX2	 	transporter	 	 	4.87E-02	MYC	 
PPID	 	enzyme	 	 	4.87E-02	VIM	 
ABCB7	 	transporter	 	 	4.87E-02	FTL	 
MBD4	 	enzyme	 	 	4.87E-02	ABCB1	 
CD226	 	other	 	 	4.87E-02	CD69	 
MTUS1	 	other	 	 	4.87E-02	VIM	 
HLA-B	 	transmembrane receptor	 	 	4.87E-02	XBP1	 
SRGN	 	other	 	 	4.87E-02	VIM	 
equol	 	chemical - endogenous non-mammalian	 	 	4.87E-02	MYC	 
BCL2A1	 	other	 	 	4.87E-02	CD69	 
fenebrutinib	 	chemical drug	 	 	4.87E-02	MYC	 
6,7-dinitroquinoxaline-2,3-dione	 	chemical reagent	 	 	4.87E-02	JUN	 
2-morpholin-4-yl-6-thianthren-1-yl-pyran-4-one	 	chemical reagent	 	 	4.87E-02	CFLAR	 
6-cyano-7-nitroquinoxaline-2,3-dione	 	chemical reagent	 	 	4.87E-02	JUN	 
PK11007	 	chemical reagent	 	 	4.87E-02	XBP1	 
zonisamide	 	chemical drug	 	 	4.87E-02	SEL1L	 
JWH-015	 	chemical reagent	 	 	4.87E-02	CCR2	 
saquinavir	 	chemical drug	 	 	4.87E-02	MYC	 
catechol	 	chemical - endogenous mammalian	 	 	4.87E-02	JUN	 
curcuminoids	 	chemical drug	 	 	4.87E-02	ABCB1	 
EPZ005687	 	chemical - protease inhibitor	 	 	4.87E-02	MYC	 
FC-99	 	chemical reagent	 	 	4.87E-02	CD69	 
ferric chloride	 	chemical toxicant	 	 	4.87E-02	FTL	 
apamin	 	chemical toxicant	 	 	4.87E-02	JUN	 
alpha-hydroxyglutarate	 	chemical - endogenous mammalian	 	 	4.87E-02	VIM	 
13-hydroxyoctadecadienoic acid	 	chemical - endogenous mammalian	 	 	4.87E-02	CCR2	 
UDP-D-glucose	 	chemical - endogenous mammalian	 	 	4.87E-02	PDIA4	 
gallium nitrate	 	chemical drug	 	 	4.87E-02	MATK	 
Ap1	 	complex	 	 	4.88E-02	CCL5,JUN,MYC,PRDM1	 
miR-155-5p (miRNAs w/seed UAAUGCU)	 	mature microRNA	 	1.982	4.88E-02	CD69,DNAJB1,PIK3R1,SYNE2	 
Laminin (complex)	 	complex	 	 	4.94E-02	BIRC3,VIM	 
ACKR2	 	G-protein coupled receptor	 	 	4.94E-02	CCL5,CCR2	 
KL	 	enzyme	 	 	4.94E-02	CAST,MYC	 
H2AX	 	transcription regulator	 	 	4.94E-02	MYC,PKM	 
RPS6KB1	 	kinase	 	 	4.94E-02	ATP1A1,CFLAR	 
GABPA	 	transcription regulator	 	 	4.94E-02	ATM,IL7R	 
S-nitrosoglutathione	 	chemical toxicant	 	 	4.94E-02	BIRC3,CCL5	 
D-galactosamine	 	chemical - endogenous mammalian	 	 	4.94E-02	JUN,MYC	 
mir-8	 	microRNA	 	-1.985	7.60E-02	ADAM12,MYC,VIM,XBP1	 
TAL1	 	transcription regulator	 	1.934	1.16E-01	CD69,HLA-C,JUN,MYC	 
dihydrotestosterone	 	chemical - endogenous mammalian	 	1.941	1.21E-01	CD74,DPP4,ENO1,FTL,JUN,MYC,SEL1L,VIM	 
KLF4	 	transcription regulator	 	1.963	1.85E-01	MYC,NEAT1,PRDM1,VIM	 
