© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
TREM2	 	transmembrane receptor	 	 	 	2.72E-02	NFKBIA	 
KLF13	 	transcription regulator	 	 	 	2.72E-02	KLF9	 
ACTN4	 	transcription regulator	 	 	 	2.72E-02	FOS	 
metyrapone	 	chemical drug	 	 	 	2.72E-02	FOS	 
diethylmaleate	 	chemical toxicant	 	 	 	2.72E-02	NFKBIA	 
PS-1145	 	chemical - kinase inhibitor	 	 	 	2.72E-02	NFKBIA	 
lycopene	 	chemical drug	 	 	 	2.72E-02	CD69	 
dichlororibofuranosylbenzimidazole	 	chemical toxicant	 	 	 	2.72E-02	MYC	 
peroxynitrite	 	chemical toxicant	 	 	 	2.72E-02	FOS	 
E2F3	 	transcription regulator	 	 	 	2.74E-02	MALAT1,MYC	 
SHH	 	peptidase	 	 	 	2.79E-02	CD69,MYC	 
MRTFA	 	transcription regulator	 	 	 	2.85E-02	ACTG1,FOS	 
2-(4-amino-1-isopropyl-1H-pyrazolo[3,4-d]pyrimidin-3-yl)-1H-indol-5-ol	 	chemical reagent	 	 	 	2.85E-02	PIM1,SFPQ	 
IL18	 	cytokine	 	 	 	2.85E-02	CD69,NFKBIZ	 
11,12-epoxyeicosatrienoic acid	 	chemical - endogenous mammalian	 	 	 	2.86E-02	NFKBIA	 
BIRC3	 	enzyme	 	 	 	2.86E-02	NFKBIA	 
cyclooxygenase	 	group	 	 	 	2.86E-02	FOS	 
ssRNA40	 	chemical reagent	 	 	 	2.86E-02	SOCS3	 
dactolisib	 	chemical drug	 	 	 	2.86E-02	MYC	 
STAP2	 	other	 	 	 	2.86E-02	MYC	 
PTP4A3	 	phosphatase	 	 	 	2.86E-02	MYC	 
TIMP2	 	other	 	 	 	2.86E-02	NFKBIA	 
MC4R	 	G-protein coupled receptor	 	 	 	2.86E-02	FOS	 
CDK5R1	 	kinase	 	 	 	2.86E-02	FOS	 
GABPB1	 	transcription regulator	 	 	 	2.86E-02	IL7R	 
LCP2	 	other	 	 	 	2.86E-02	CD69	 
RFX1	 	transcription regulator	 	 	 	2.86E-02	MYC	 
LY6E	 	other	 	 	 	2.86E-02	NFKBIA	 
RFX3	 	transcription regulator	 	 	 	2.86E-02	MYC	 
STAU1	 	transporter	 	 	 	2.86E-02	MYC	 
S1PR1	 	G-protein coupled receptor	 	 	 	2.86E-02	JUNB	 
IL11RA	 	transmembrane receptor	 	 	 	2.86E-02	FOS	 
NAB2	 	transcription regulator	 	 	 	2.86E-02	FOS	 
Usp17la (includes others)	 	peptidase	 	 	 	2.86E-02	MYC	 
HNRNPA1	 	enzyme	 	 	 	2.86E-02	MYC	 
sulfasalazine	 	chemical drug	 	 	 	2.86E-02	NFKBIA	 
fumonisin B1	 	chemical toxicant	 	 	 	2.86E-02	LTB	 
naloxone	 	chemical drug	 	 	 	2.86E-02	FOS	 
finasteride	 	chemical drug	 	 	 	2.86E-02	FOS	 
L-triiodothyronine	 	chemical - endogenous mammalian	 	 	 	2.87E-02	FOS,KLF9,MYC	 
HOXA10	 	transcription regulator	 	 	 	2.88E-02	KLF9,STK17B	 
E. coli serotype 0127B8 lipopolysaccharide	 	chemical - endogenous non-mammalian	 	 	 	2.91E-02	NFKBIA,SOCS3	 
SPP1	 	cytokine	 	 	 	2.91E-02	FOS,MYC	 
8-bromo-cAMP	 	chemical reagent	 	 	 	2.97E-02	FOS,MYC	 
IRF1	 	transcription regulator	 	 	 	2.97E-02	LTB,MYC	 
PTGS2	 	enzyme	 	 	 	2.97E-02	FOS,MYC	 
Pkg	 	group	 	 	 	3.00E-02	FOS	 
Aldose Reductase	 	group	 	 	 	3.00E-02	MYC	 
salinosporamide A	 	chemical drug	 	 	 	3.00E-02	MYC	 
AChR	 	complex	 	 	 	3.00E-02	IL6ST	 
Collagen type IV	 	complex	 	 	 	3.00E-02	MYC	 
BCOR	 	transcription regulator	 	 	 	3.00E-02	ARID5B	 
EDN3	 	other	 	 	 	3.00E-02	FOS	 
DLX2	 	transcription regulator	 	 	 	3.00E-02	MYC	 
AXIN1	 	other	 	 	 	3.00E-02	FOS	 
MGAT5	 	enzyme	 	 	 	3.00E-02	MYC	 
SIN3B	 	transcription regulator	 	 	 	3.00E-02	MYC	 
CDK8	 	kinase	 	 	 	3.00E-02	MYC	 
KISS1R	 	G-protein coupled receptor	 	 	 	3.00E-02	FOS	 
CYP2J2	 	enzyme	 	 	 	3.00E-02	NFKBIA	 
ADM2	 	other	 	 	 	3.00E-02	FOS	 
CBX3	 	transcription regulator	 	 	 	3.00E-02	MYC	 
PCDH11Y	 	other	 	 	 	3.00E-02	MYC	 
TRIM21	 	enzyme	 	 	 	3.00E-02	MYC	 
SMARCC1	 	transcription regulator	 	 	 	3.00E-02	IL7R	 
THZ1	 	chemical - kinase inhibitor	 	 	 	3.00E-02	STK17B	 
acteoside	 	chemical - endogenous non-mammalian	 	 	 	3.00E-02	FOS	 
TUG1	 	other	 	 	 	3.00E-02	MYC	 
PD 153035	 	chemical drug	 	 	 	3.00E-02	FOS	 
W7	 	chemical reagent	 	 	 	3.00E-02	FOS	 
BAY K8644	 	chemical reagent	 	 	 	3.00E-02	FOS	 
epirubicin	 	chemical drug	 	 	 	3.00E-02	MYC	 
chrysin	 	chemical - endogenous non-mammalian	 	 	 	3.00E-02	IL6ST	 
butaprost	 	chemical drug	 	 	 	3.00E-02	SOCS3	 
Zn2+	 	chemical - endogenous mammalian	 	 	 	3.00E-02	FOS	 
EGR1	 	transcription regulator	 	 	 	3.03E-02	JUNB,MYC	 
TLR2	 	transmembrane receptor	 	 	 	3.12E-02	CD69,SOCS3	 
prostaglandin A1	 	chemical - endogenous non-mammalian	 	 	 	3.14E-02	NFKBIA	 
CaMKII	 	complex	 	 	 	3.14E-02	FOS	 
IKK (complex)	 	complex	 	 	 	3.14E-02	MYC	 
WDR5	 	transcription regulator	 	 	 	3.14E-02	MYC	 
MAPK8IP1	 	other	 	 	 	3.14E-02	FOS	 
MAPK13	 	kinase	 	 	 	3.14E-02	FOS	 
OXT	 	other	 	 	 	3.14E-02	FOS	 
miR-7a-5p (and other miRNAs w/seed GGAAGAC)	 	mature microRNA	 	 	 	3.14E-02	FOS	 
STK4	 	kinase	 	 	 	3.14E-02	IL7R	 
MAPK12	 	kinase	 	 	 	3.14E-02	FOS	 
PTAFR	 	G-protein coupled receptor	 	 	 	3.14E-02	MYC	 
CXCR3	 	G-protein coupled receptor	 	 	 	3.14E-02	CD69	 
CISH	 	other	 	 	 	3.14E-02	MYC	 
TERF2IP	 	other	 	 	 	3.14E-02	NFKBIA	 
PTPN3	 	phosphatase	 	 	 	3.14E-02	MYC	 
RAPGEF3	 	other	 	 	 	3.14E-02	SOCS3	 
PDGFC	 	growth factor	 	 	 	3.14E-02	MYC	 
HSP90AB1	 	enzyme	 	 	 	3.14E-02	MYC	 
ketamine	 	chemical drug	 	 	 	3.14E-02	FOS	 
GLP-1-(7-34)-amide	 	biologic drug	 	 	 	3.14E-02	FOS	 
L-buthionine (SR)-sulfoximine	 	chemical drug	 	 	 	3.14E-02	NFKBIA	 
miR-1-3p (and other miRNAs w/seed GGAAUGU)	 	mature microRNA	 	 	 	3.15E-02	H3-3A/H3-3B,TMSB10/TMSB4X	 
RORA	 	ligand-dependent nuclear receptor	 	 	 	3.21E-02	NFKBIA,SOCS3	 
bleomycin	 	chemical drug	 	 	 	3.27E-02	MYC,STK17B	 
zidovudine	 	chemical drug	 	 	 	3.28E-02	MYC	 
pregna-4,17-diene-3,16-dione	 	chemical - endogenous non-mammalian	 	 	 	3.28E-02	MYC	 
ADCY	 	group	 	 	 	3.28E-02	FOS	 
NfkB-RelA	 	complex	 	 	 	3.28E-02	NFKBIA	 
JUN/JUNB/JUND	 	group	 	 	 	3.28E-02	FOS	 
NADPH oxidase	 	complex	 	 	 	3.28E-02	FOS	 
CTR9	 	other	 	 	 	3.28E-02	MYC	 
FGF4	 	growth factor	 	 	 	3.28E-02	FOS	 
TF	 	transporter	 	 	 	3.28E-02	NFKBIA	 
MBP	 	other	 	 	 	3.28E-02	MYC	 
MAP2K5	 	kinase	 	 	 	3.28E-02	FOS	 
KIF3A	 	enzyme	 	 	 	3.28E-02	MYC	 
HSPA9	 	other	 	 	 	3.28E-02	MYC	 
LOX	 	enzyme	 	 	 	3.28E-02	MYC	 
EYA1	 	phosphatase	 	 	 	3.28E-02	MYC	 
TFPI2	 	other	 	 	 	3.28E-02	JUNB	 
TFF3	 	other	 	 	 	3.28E-02	FOS	 
PD184352	 	chemical drug	 	 	 	3.28E-02	FOS	 
Sch-23390	 	chemical drug	 	 	 	3.28E-02	FOS	 
desipramine	 	chemical drug	 	 	 	3.28E-02	FOS	 
evodiamine	 	chemical - endogenous non-mammalian	 	 	 	3.28E-02	MYC	 
9Z,11E-octadecadienoic acid	 	chemical - endogenous mammalian	 	 	 	3.28E-02	IL6ST	 
diallyl trisulfide	 	chemical - endogenous non-mammalian	 	 	 	3.28E-02	FOS	 
cannabidiol	 	chemical drug	 	 	 	3.28E-02	SOCS3	 
cocaine	 	chemical drug	 	 	 	3.36E-02	FOS,JUNB	 
risperidone	 	chemical drug	 	 	 	3.42E-02	FOS	 
dexamethasone phosphate	 	chemical drug	 	 	 	3.42E-02	NFKBIA	 
zerumbone	 	chemical - endogenous non-mammalian	 	 	 	3.42E-02	MYC	 
Ciap	 	group	 	 	 	3.42E-02	MYC	 
PDGF-AA	 	complex	 	 	 	3.42E-02	FOS	 
oleoyl-estrone	 	chemical drug	 	 	 	3.42E-02	PDK1	 
IL36B	 	cytokine	 	 	 	3.42E-02	NFKBIZ	 
GRHL2	 	transcription regulator	 	 	 	3.42E-02	MYC	 
vasoactive intestinal peptide	 	biologic drug	 	 	 	3.42E-02	FOS	 
MAP3K3	 	kinase	 	 	 	3.42E-02	FOS	 
PLD1	 	enzyme	 	 	 	3.42E-02	MYC	 
miR-181a-5p (and other miRNAs w/seed ACAUUCA)	 	mature microRNA	 	 	 	3.42E-02	CD69	 
KISS1	 	other	 	 	 	3.42E-02	FOS	 
UCN	 	other	 	 	 	3.42E-02	FOS	 
TGFB1I1	 	transcription regulator	 	 	 	3.42E-02	FOS	 
DRAP1	 	transcription regulator	 	 	 	3.42E-02	MYC	 
LCAT	 	enzyme	 	 	 	3.42E-02	MYC	 
NTRK1	 	kinase	 	 	 	3.42E-02	FOS	 
Fus	 	transcription regulator	 	 	 	3.42E-02	HNRNPH1	 
carvedilol	 	chemical drug	 	 	 	3.42E-02	MYC	 
paroxetine	 	chemical drug	 	 	 	3.42E-02	PDK1	 
poly dA-dT	 	chemical reagent	 	 	 	3.42E-02	NFKBIA	 
Ni2+	 	chemical reagent	 	 	 	3.42E-02	LTB	 
GATA4	 	transcription regulator	 	 	 	3.51E-02	FOS,MYC	 
deferoxamine	 	chemical drug	 	 	 	3.51E-02	FOS,MYC	 
calpain	 	complex	 	 	 	3.56E-02	NFKBIA	 
Smad	 	complex	 	 	 	3.56E-02	MYC	 
TRA	 	transmembrane receptor	 	 	 	3.56E-02	SOCS3	 
E2F5	 	transcription regulator	 	 	 	3.56E-02	MYC	 
GHRH	 	other	 	 	 	3.56E-02	FOS	 
CCL3	 	cytokine	 	 	 	3.56E-02	FOS	 
SLPI	 	other	 	 	 	3.56E-02	NFKBIA	 
HEXIM1	 	transcription regulator	 	 	 	3.56E-02	HNRNPH1	 
SENP1	 	peptidase	 	 	 	3.56E-02	MYC	 
SSTR2	 	G-protein coupled receptor	 	 	 	3.56E-02	FOS	 
piceatannol	 	chemical - endogenous non-mammalian	 	 	 	3.56E-02	MYC	 
ceruletide	 	biologic drug	 	 	 	3.56E-02	ACTG1	 
kaempferol	 	chemical toxicant	 	 	 	3.56E-02	CD69	 
GABA	 	chemical - endogenous mammalian	 	 	 	3.56E-02	FOS	 
tosylphenylalanyl chloromethyl ketone	 	chemical - protease inhibitor	 	 	 	3.56E-02	MYC	 
NUPR1	 	transcription regulator	 	 	 	3.61E-02	MYC,PDK1,PIM1	 
CD44	 	other	 	 	 	3.64E-02	CD69,MYC	 
Vegf	 	group	 	 	 	3.65E-02	IL6ST,MYC,SOCS3	 
NfkB1-RelA	 	complex	 	 	 	3.70E-02	MYC	 
AHI1	 	other	 	 	 	3.70E-02	BCAS4	 
DCAF1	 	kinase	 	 	 	3.70E-02	SOCS3	 
CDC73	 	other	 	 	 	3.70E-02	MYC	 
MST1	 	growth factor	 	 	 	3.70E-02	FOS	 
CXCL10	 	cytokine	 	 	 	3.70E-02	FOS	 
RCAN1	 	transcription regulator	 	 	 	3.70E-02	FOS	 
miR-203a-3p (and other miRNAs w/seed UGAAAUG)	 	mature microRNA	 	 	 	3.70E-02	SOCS3	 
miR-24-3p (and other miRNAs w/seed GGCUCAG)	 	mature microRNA	 	 	 	3.70E-02	MYC	 
LTBP1	 	other	 	 	 	3.70E-02	PIM1	 
MTA3	 	transcription regulator	 	 	 	3.70E-02	MYC	 
MTA2	 	transcription regulator	 	 	 	3.70E-02	MYC	 
TAF4B	 	transcription regulator	 	 	 	3.70E-02	NFKBIA	 
HSPD1	 	enzyme	 	 	 	3.70E-02	SOCS3	 
BAG1	 	other	 	 	 	3.70E-02	FOS	 
diazoxide	 	chemical drug	 	 	 	3.70E-02	MYC	 
arotinoid acid	 	chemical toxicant	 	 	 	3.70E-02	FOS	 
arsenic	 	chemical toxicant	 	 	 	3.70E-02	FOS	 
linolenic acid	 	chemical - endogenous mammalian	 	 	 	3.70E-02	NFKBIA	 
SGPP2	 	phosphatase	 	 	 	3.70E-02	HSPA8	 
methyl-beta-cyclodextrin	 	chemical drug	 	 	 	3.70E-02	MYC	 
hydrogen peroxide	 	chemical - endogenous mammalian	 	 	 	3.76E-02	FOS,MYC,PIM1	 
BMP4	 	growth factor	 	 	 	3.77E-02	JUNB,MYC	 
tunicamycin	 	chemical - endogenous non-mammalian	 	 	 	3.80E-02	MYC,NFKBIA	 
picrotoxin	 	chemical toxicant	 	 	 	3.84E-02	FOS	 
PROCR	 	other	 	 	 	3.84E-02	MYC	 
GAS6	 	growth factor	 	 	 	3.84E-02	SOCS3	 
NCL	 	other	 	 	 	3.84E-02	MYC	 
NTF3	 	growth factor	 	 	 	3.84E-02	FOS	 
mir-142	 	microRNA	 	 	 	3.84E-02	IL6ST	 
NKX2-2-AS1	 	other	 	 	 	3.84E-02	PDK1	 
CTSB	 	peptidase	 	 	 	3.84E-02	MYC	 
CPE	 	peptidase	 	 	 	3.84E-02	MYC	 
PTPN22	 	phosphatase	 	 	 	3.84E-02	FOS	 
CCR1	 	G-protein coupled receptor	 	 	 	3.84E-02	FOS	 
AZGP1	 	transporter	 	 	 	3.84E-02	MYC	 
rimonabant	 	chemical drug	 	 	 	3.84E-02	FOS	 
isoflurane	 	chemical drug	 	 	 	3.84E-02	FOS	 
SL 327	 	chemical - protease inhibitor	 	 	 	3.84E-02	FOS	 
WR 1065	 	chemical drug	 	 	 	3.84E-02	MYC	 
octreotide	 	biologic drug	 	 	 	3.84E-02	FOS	 
progestin	 	chemical drug	 	 	 	3.84E-02	NFKBIA	 
DMD	 	other	 	 	 	3.93E-02	ACTG1,HSPA8	 
RAF1	 	kinase	 	 	 	3.93E-02	FOS,MYC	 
CpG ODN 2216	 	chemical reagent	 	 	 	3.98E-02	CD69	 
LIN28B	 	other	 	 	 	3.98E-02	MYC	 
choline fenofibrate	 	chemical drug	 	 	 	3.98E-02	NFKBIA	 
Mir122a,b	 	group	 	 	 	3.98E-02	CD69	 
HMGN1	 	transcription regulator	 	 	 	3.98E-02	FOS	 
REN	 	peptidase	 	 	 	3.98E-02	FOS	 
FABP4	 	transporter	 	 	 	3.98E-02	SOCS3	 
TRADD	 	other	 	 	 	3.98E-02	NFKBIA	 
PRKAR2B	 	kinase	 	 	 	3.98E-02	FOS	 
CD47	 	transmembrane receptor	 	 	 	3.98E-02	MYC	 
RC3H1	 	enzyme	 	 	 	3.98E-02	IL6ST	 
JAK inhibitor I	 	chemical - kinase inhibitor	 	 	 	3.98E-02	SOCS3	 
imipramine	 	chemical drug	 	 	 	3.98E-02	FOS	 
hydrochloric acid	 	chemical - endogenous mammalian	 	 	 	3.98E-02	FOS	 
hydroxypropyl-beta-cyclodextrin	 	chemical drug	 	 	 	3.98E-02	MYLIP	 
phorbol 12,13-didecanoate	 	chemical toxicant	 	 	 	3.98E-02	MYC	 
Pkc(s)	 	group	 	 	 	4.06E-02	FOS,JUNB	 
CRTC2	 	other	 	 	 	4.12E-02	MYC	 
ACTL6A	 	other	 	 	 	4.12E-02	MYC	 
MYBL1	 	transcription regulator	 	 	 	4.12E-02	MYC	 
miR-133a-3p (and other miRNAs w/seed UUGGUCC)	 	mature microRNA	 	 	 	4.12E-02	MALAT1	 
miR-26a-5p (and other miRNAs w/seed UCAAGUA)	 	mature microRNA	 	 	 	4.12E-02	MYC	 
SUB1	 	transcription regulator	 	 	 	4.12E-02	FOS	 
B2M	 	transmembrane receptor	 	 	 	4.12E-02	HLA-E	 
IRAK3	 	kinase	 	 	 	4.12E-02	NFKBIA	 
NF1	 	other	 	 	 	4.12E-02	MYC	 
HOXA7	 	transcription regulator	 	 	 	4.12E-02	IL7R	 
CFLAR	 	other	 	 	 	4.12E-02	FOS	 
silymarin	 	chemical drug	 	 	 	4.12E-02	LTB	 
letrozole	 	chemical drug	 	 	 	4.12E-02	MYC	 
stearic acid	 	chemical - endogenous mammalian	 	 	 	4.12E-02	NFKBIA	 
N(G)-monomethyl-D-arginine	 	chemical - endogenous mammalian	 	 	 	4.12E-02	FOS	 
NR1H3	 	ligand-dependent nuclear receptor	 	 	 	4.20E-02	MYLIP,NFKBIA	 
anakinra	 	biologic drug	 	 	 	4.26E-02	PIM1	 
leucine	 	chemical - endogenous mammalian	 	 	 	4.26E-02	FOS	 
FCGR2B	 	transmembrane receptor	 	 	 	4.26E-02	SOCS3	 
AGTR2	 	G-protein coupled receptor	 	 	 	4.26E-02	FOS	 
BCYRN1	 	other	 	 	 	4.26E-02	CCNL1	 
PTX3	 	other	 	 	 	4.26E-02	FOS	 
USP18	 	peptidase	 	 	 	4.26E-02	SOCS3	 
NF2	 	other	 	 	 	4.26E-02	MYC	 
FAAH	 	enzyme	 	 	 	4.26E-02	FOS	 
urethane	 	chemical toxicant	 	 	 	4.26E-02	MYC	 
dithiothreitol	 	chemical reagent	 	 	 	4.26E-02	MYC	 
PML-RARA	 	fusion gene/product	 	 	 	4.26E-02	FOS	 
bardoxolone methyl	 	chemical drug	 	 	 	4.26E-02	MYC	 
E2F4	 	transcription regulator	 	 	 	4.27E-02	MYC,SFPQ	 
TGM2	 	enzyme	 	 	 	4.33E-02	MYC,PIM1	 
Ubiquitin	 	group	 	 	 	4.40E-02	MYC	 
NR2E1	 	ligand-dependent nuclear receptor	 	 	 	4.40E-02	MYC	 
FGFR4	 	kinase	 	 	 	4.40E-02	FOS	 
MYOG	 	transcription regulator	 	 	 	4.40E-02	FOS	 
H2AZ1	 	other	 	 	 	4.40E-02	CD69	 
NGFR	 	transmembrane receptor	 	 	 	4.40E-02	FOS	 
MAPK11	 	kinase	 	 	 	4.40E-02	FOS	 
SRSF1	 	other	 	 	 	4.40E-02	HNRNPH1	 
Rhox5	 	transcription regulator	 	 	 	4.40E-02	KLF9	 
CLU	 	other	 	 	 	4.40E-02	NFKBIA	 
IFRD1	 	other	 	 	 	4.40E-02	MYC	 
KNG1	 	other	 	 	 	4.40E-02	FOS	 
WAS	 	other	 	 	 	4.40E-02	CD69	 
DRD2	 	G-protein coupled receptor	 	 	 	4.40E-02	FOS	 
fluvoxamine	 	chemical drug	 	 	 	4.40E-02	FOS	 
clodronic acid	 	chemical drug	 	 	 	4.40E-02	FOS	 
4-tert-octylphenol	 	chemical toxicant	 	 	 	4.40E-02	MYC	 
butylated hydroxyanisol	 	chemical toxicant	 	 	 	4.40E-02	FOS	 
vinblastine	 	chemical drug	 	 	 	4.40E-02	FOS	 
bufalin	 	chemical reagent	 	 	 	4.40E-02	FOS	 
collagenase	 	group	 	 	 	4.54E-02	JUNB	 
Fc gamma receptor	 	group	 	 	 	4.54E-02	SOCS3	 
TET3	 	enzyme	 	 	 	4.54E-02	KLF9	 
KDM4C	 	enzyme	 	 	 	4.54E-02	MYC	 
deferasirox	 	chemical drug	 	 	 	4.54E-02	FOS	 
PRKG1	 	kinase	 	 	 	4.54E-02	FOS	 
miR-92a-3p (and other miRNAs w/seed AUUGCAC)	 	mature microRNA	 	 	 	4.54E-02	MYLIP	 
SOX10	 	transcription regulator	 	 	 	4.54E-02	FOS	 
UXT	 	transcription regulator	 	 	 	4.54E-02	NFKBIA	 
linsidomine	 	chemical drug	 	 	 	4.54E-02	MYC	 
irbesartan	 	chemical drug	 	 	 	4.54E-02	FOS	 
KN 93	 	chemical - kinase inhibitor	 	 	 	4.54E-02	FOS	 
2,4-dinitrophenol-ovalbumin conjugate	 	chemical reagent	 	 	 	4.54E-02	FOS	 
RUNX1	 	transcription regulator	 	 	 	4.54E-02	IL7R,MYC	 
WT1	 	transcription regulator	 	 	 	4.54E-02	JUNB,MYC	 
VDR	 	transcription regulator	 	 	 	4.64E-02	MYC,SOCS3	 
BMS-690514	 	chemical drug	 	 	 	4.68E-02	HSPA8	 
3M-011	 	chemical reagent	 	 	 	4.68E-02	MYC	 
TET1	 	enzyme	 	 	 	4.68E-02	FOS	 
Cdk	 	group	 	 	 	4.68E-02	MYC	 
HLX	 	transcription regulator	 	 	 	4.68E-02	MYC	 
ITGAV	 	transmembrane receptor	 	 	 	4.68E-02	FOS	 
IGF2BP1	 	translation regulator	 	 	 	4.68E-02	MYC	 
miR-221-3p (and other miRNAs w/seed GCUACAU)	 	mature microRNA	 	 	 	4.68E-02	FOS	 
mir-25	 	microRNA	 	 	 	4.68E-02	MYLIP	 
GJA1	 	transporter	 	 	 	4.68E-02	CD69	 
MARK2	 	kinase	 	 	 	4.68E-02	NFKBIZ	 
PDPK1	 	kinase	 	 	 	4.68E-02	MYC	 
RAD21	 	transcription regulator	 	 	 	4.68E-02	MYC	 
bafilomycin A1	 	chemical drug	 	 	 	4.68E-02	NFKBIA	 
estrogen receptor	 	group	 	 	 	4.75E-02	FOS,MYC	 
PD 0325901	 	chemical drug	 	 	 	4.82E-02	MYC	 
Calcineurin A	 	group	 	 	 	4.82E-02	FOS	 
oleanolic acid	 	chemical - endogenous non-mammalian	 	 	 	4.82E-02	SOCS3	 
Secretase gamma	 	complex	 	 	 	4.82E-02	MYC	 
SOX17	 	transcription regulator	 	 	 	4.82E-02	FOS	 
arginine	 	chemical - endogenous mammalian	 	 	 	4.82E-02	MYC	 
EIF4EBP1	 	translation regulator	 	 	 	4.82E-02	MYC	 
ANXA2	 	other	 	 	 	4.82E-02	MYC	 
PAK1	 	kinase	 	 	 	4.82E-02	MYC	 
TYK2	 	kinase	 	 	 	4.82E-02	SOCS3	 
CDC42	 	enzyme	 	 	 	4.82E-02	FOS	 
EWSR1	 	other	 	 	 	4.82E-02	FOS	 
MEIS1	 	transcription regulator	 	 	 	4.82E-02	FOS	 
green tea polyphenol	 	chemical drug	 	 	 	4.82E-02	FOS	 
bryostatin 1	 	chemical drug	 	 	 	4.82E-02	MYC	 
KIN001-043	 	chemical - kinase inhibitor	 	 	 	4.82E-02	MYC	 
daunorubicin	 	chemical drug	 	 	 	4.82E-02	MYC	 
bardoxolone	 	chemical drug	 	 	 	4.82E-02	NFKBIA	 
fisetin	 	chemical toxicant	 	 	 	4.82E-02	MYC	 
prednisolone	 	chemical drug	 	 	 	4.89E-02	HSPA8,KLF9	 
CREB1	 	transcription regulator	 	 	 	4.95E-02	FOS,JUNB,MYC	 
PLK1	 	kinase	 	 	 	4.95E-02	MYC	 
PRKCQ	 	kinase	 	 	 	4.95E-02	CD69	 
SLC16A2	 	transporter	 	 	 	4.95E-02	KLF9	 
IL36A	 	cytokine	 	 	 	4.95E-02	NFKBIZ	 
sodium orthovanadate	 	chemical reagent	 	 	 	4.95E-02	NFKBIA	 
exenatide	 	biologic drug	 	 	 	4.95E-02	FOS	 
indole-3-carbinol	 	chemical drug	 	 	 	4.95E-02	FOS	 
SN-38	 	chemical drug	 	 	 	4.95E-02	MYC	 
